->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service,->_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadUserReview_user-review-service,27
-1,-1,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416
2481,-1,3502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,3923,4035,-1,-1,1346,-1,-1,-1,-1,1333,4061
2437,-1,3724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,5003,5123,-1,-1,1142,-1,-1,1127,-1,-1,5236
-1,-1,547,-1,385,-1,-1,-1,-1,-1,-1,1048,-1,-1,-1,1035,-1,3578,3670,-1,-1,-1,-1,2137,-1,-1,-1,4806
2482,-1,3429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,3744,3837,-1,-1,1186,-1,-1,1161,-1,-1,3985
-1,1030,3036,-1,-1,-1,-1,-1,-1,-1,-1,1050,-1,-1,-1,-1,-1,3702,3808,-1,-1,-1,-1,2799,-1,-1,-1,4312
2751,-1,3760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,4880,5012,-1,-1,1142,-1,-1,1127,-1,-1,5116
2733,-1,3853,-1,-1,-1,-1,-1,-1,314,-1,-1,-1,-1,-1,-1,156,4669,4763,-1,-1,354,-1,-1,1077,-1,-1,5233
3181,-1,4112,-1,-1,-1,-1,-1,-1,304,-1,-1,-1,-1,-1,-1,111,4862,4953,-1,-1,345,-1,-1,1484,-1,-1,5990
2249,-1,3170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,3501,3585,-1,-1,1140,-1,-1,1117,-1,-1,4403
2674,-1,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,4370,4468,-1,-1,1153,-1,-1,1136,-1,-1,5151
2440,-1,3348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,3983,4091,-1,-1,1308,-1,-1,1301,-1,-1,5504
2339,-1,3636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,4600,4686,-1,-1,1183,-1,-1,-1,-1,1164,5653
2368,-1,3201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,3706,3849,-1,-1,1143,-1,-1,-1,-1,1126,4767
-1,-1,2737,-1,-1,-1,-1,-1,1041,-1,-1,-1,1027,-1,-1,-1,88,3474,3565,-1,-1,-1,-1,-1,-1,-1,-1,5641
-1,-1,3322,-1,-1,-1,-1,-1,1159,-1,-1,-1,-1,-1,-1,-1,185,4201,4288,1147,-1,-1,-1,-1,-1,-1,-1,4481
-1,-1,3219,-1,-1,-1,-1,-1,1230,-1,-1,-1,-1,-1,-1,-1,99,3975,4076,1211,-1,-1,-1,-1,-1,-1,-1,4642
-1,-1,3136,-1,-1,-1,-1,-1,1036,-1,-1,-1,-1,-1,-1,-1,113,3506,3613,1022,-1,-1,-1,-1,-1,-1,-1,4158
3221,-1,4248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,4640,4737,-1,-1,1589,-1,-1,1576,-1,-1,5515
2488,-1,3438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,4374,4492,-1,-1,1597,-1,-1,-1,-1,1582,5205
2444,-1,3245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,3658,3741,-1,-1,1131,-1,-1,-1,-1,1113,4860
2494,-1,3672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4259,4347,-1,-1,1227,-1,-1,1206,-1,-1,4868
2248,-1,2978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,3654,3817,-1,-1,1284,-1,-1,-1,-1,1210,4432
2166,-1,3130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,3477,3653,-1,-1,1083,-1,-1,-1,-1,1060,3805
-1,-1,3389,-1,-1,-1,-1,-1,1751,-1,-1,-1,-1,-1,-1,-1,69,3775,3881,1727,-1,-1,-1,-1,-1,-1,-1,3968
2501,-1,3311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,3695,3785,-1,-1,1010,-1,-1,-1,-1,995,4908
2087,-1,2999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,3335,3430,-1,-1,1103,-1,-1,1090,-1,-1,3540
2938,-1,3990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,4482,4593,-1,-1,1224,-1,-1,1198,-1,-1,5364
-1,-1,3413,-1,-1,-1,-1,-1,1187,-1,-1,-1,-1,-1,-1,-1,96,4499,4606,1164,-1,-1,-1,-1,-1,-1,-1,5120
2197,-1,3136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128,4335,4428,-1,-1,903,-1,-1,877,-1,-1,5347
2731,-1,4162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,4940,5040,-1,-1,1217,-1,-1,1195,-1,-1,5563
2165,-1,2999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,3389,3488,-1,-1,1071,-1,-1,1049,-1,-1,3640
-1,-1,500,937,321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3958,4073,-1,956,-1,111,-1,-1,-1,-1,4716
2399,-1,3331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,4006,4180,-1,-1,1190,-1,-1,1160,-1,-1,4961
1994,-1,2909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,3662,3782,-1,-1,1056,-1,-1,1033,-1,-1,4579
2709,-1,3718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4079,4176,-1,-1,1328,-1,-1,1307,-1,-1,4739
2109,-1,3038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,4156,4263,-1,-1,1192,-1,-1,1184,-1,-1,4830
2602,-1,3460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,3833,3934,-1,-1,1088,-1,-1,-1,-1,1074,4784
-1,-1,5012,-1,-1,-1,-1,-1,2159,-1,-1,-1,-1,-1,-1,-1,107,5390,5496,2135,-1,-1,-1,-1,-1,-1,-1,6256
2684,-1,3704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,4115,4222,-1,-1,1141,-1,-1,-1,-1,1124,4786
2143,-1,3176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,3919,4017,-1,-1,1108,-1,-1,-1,-1,1089,4881
-1,-1,2968,1049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3977,4069,-1,1061,-1,105,-1,-1,-1,-1,4385
2466,-1,3559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,4400,4507,-1,-1,1239,-1,-1,-1,-1,1216,5405
-1,1358,2961,-1,-1,-1,-1,-1,-1,-1,-1,1361,-1,-1,-1,-1,-1,3500,3618,-1,-1,-1,-1,2738,-1,-1,-1,4147
2090,-1,3521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,3943,4071,-1,-1,1012,-1,-1,990,-1,-1,4514
2319,-1,3163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,3644,3728,-1,-1,1201,-1,-1,1181,-1,-1,5093
-1,-1,2842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4570,4670,-1,1237,-1,169,-1,-1,1197,-1,5336
3348,-1,4350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,4740,4840,-1,-1,1484,-1,-1,-1,-1,1464,5329
2386,-1,3523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,3933,4193,-1,-1,1241,-1,-1,1223,-1,-1,4752
2862,-1,4090,-1,-1,-1,-1,-1,-1,291,-1,-1,-1,-1,-1,-1,101,4751,4860,-1,-1,359,-1,-1,1137,-1,-1,5233
2270,-1,3211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,4449,4554,-1,-1,1072,-1,-1,-1,-1,1054,4971
2696,-1,3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,4263,4369,-1,-1,1138,-1,-1,-1,-1,1116,4857
2456,-1,3379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,4762,4856,-1,-1,1115,-1,-1,1098,-1,-1,6263
2583,-1,3517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,4317,4420,-1,-1,1201,-1,-1,1179,-1,-1,4730
2248,-1,3182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,4157,4264,-1,-1,1262,-1,-1,-1,-1,1239,4958
2151,-1,3047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,3467,3579,-1,-1,1244,-1,-1,1228,-1,-1,4276
-1,-1,3180,1157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3851,3953,-1,1186,-1,405,-1,-1,-1,-1,4462
-1,-1,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,438
-1,-1,-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,306
-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,909
2201,-1,3118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,3553,3661,-1,-1,1194,-1,-1,1179,-1,-1,3817
2770,-1,3611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,4067,4172,-1,-1,1651,-1,-1,-1,-1,1630,4714
2274,-1,3291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,3787,3887,-1,-1,1252,-1,-1,1231,-1,-1,4821
3252,-1,4218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,4572,4651,-1,-1,1198,-1,-1,-1,-1,1144,4950
2428,-1,3328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,4120,4222,-1,-1,1231,-1,-1,1213,-1,-1,4744
-1,-1,-1,-1,-1,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073
-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,721
2273,-1,549,-1,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4390,4468,-1,-1,1084,-1,-1,1069,-1,-1,5712
231,-1,3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,3670,3757,-1,-1,1098,-1,-1,1095,-1,-1,4223
3092,-1,3907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,4320,4433,-1,-1,1908,-1,-1,1960,-1,-1,4945
2303,-1,3760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,4957,5055,-1,-1,1230,-1,-1,-1,-1,1212,5369
2824,-1,3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,4289,4387,-1,-1,1651,-1,-1,-1,-1,1644,4946
-1,-1,2731,-1,-1,-1,-1,-1,-1,-1,-1,1123,-1,-1,-1,1093,-1,3289,3415,-1,-1,-1,-1,2504,-1,-1,-1,4260
2919,-1,4018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,4379,4473,-1,-1,1490,-1,-1,-1,-1,1463,5575
2294,-1,3457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,4753,4861,-1,-1,1140,-1,-1,1125,-1,-1,5146
-1,-1,4316,-1,-1,-1,-1,-1,1264,-1,-1,-1,1232,-1,-1,-1,115,5094,5205,-1,-1,-1,-1,-1,-1,-1,-1,5537
-1,1176,490,-1,262,-1,-1,-1,-1,-1,-1,1194,-1,-1,-1,-1,-1,4662,4743,-1,-1,-1,-1,2515,-1,-1,-1,5118
2319,-1,3614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,3984,4090,-1,-1,1320,-1,-1,1307,-1,-1,4713
-1,-1,2624,-1,-1,-1,-1,-1,-1,-1,-1,1150,-1,-1,-1,1135,-1,3709,3847,-1,-1,-1,-1,2387,-1,-1,-1,4486
2688,-1,3555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,3964,4064,-1,-1,1163,-1,-1,1152,-1,-1,4622
2480,-1,3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,4249,4352,-1,-1,982,-1,-1,965,-1,-1,4828
2536,-1,3604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,4108,4211,-1,-1,1307,-1,-1,1290,-1,-1,4942
2964,-1,3889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,5503,5593,-1,-1,1453,-1,-1,-1,-1,1427,5626
-1,-1,2962,-1,-1,-1,-1,-1,1257,-1,-1,-1,-1,-1,-1,-1,89,4175,4265,1227,-1,-1,-1,-1,-1,-1,-1,4562
237,-1,3753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,4225,4341,-1,-1,1205,-1,-1,-1,-1,1178,4579
-1,-1,2705,-1,-1,-1,-1,-1,-1,-1,-1,1198,-1,-1,-1,1179,-1,3462,3563,-1,-1,-1,-1,2411,-1,-1,-1,3832
2522,-1,3547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,3923,4023,-1,-1,1272,-1,-1,-1,-1,1252,4936
2547,-1,3629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,4148,4247,-1,-1,1075,-1,-1,-1,-1,1062,4616
2787,-1,3986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,4386,4488,-1,-1,1349,-1,-1,-1,-1,1328,4654
2536,-1,3425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,4316,4419,-1,-1,1645,-1,-1,-1,-1,1636,5194
2494,-1,3271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,3604,3747,-1,-1,1063,-1,-1,-1,-1,1048,4393
2575,-1,3738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,4218,4338,-1,-1,1326,-1,-1,1304,-1,-1,4830
2805,-1,3851,-1,-1,-1,-1,-1,-1,305,-1,-1,-1,-1,-1,-1,90,5466,5577,-1,-1,340,-1,-1,999,-1,-1,6820
209,-1,3620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,3996,4174,-1,-1,1180,-1,-1,1159,-1,-1,5033
2391,-1,3261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,3687,3802,-1,-1,1192,-1,-1,1178,-1,-1,3946
-1,-1,1067,-1,-1,-1,-1,-1,-1,-1,-1,1159,-1,-1,-1,1144,-1,3850,3954,-1,-1,-1,184,2216,-1,-1,-1,4736
2804,-1,3563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,4183,4279,-1,-1,1171,-1,-1,-1,-1,1145,4467
2692,-1,3836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,4290,4390,-1,-1,1608,-1,-1,-1,-1,1587,4780
452,-1,3636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,4464,4568,-1,-1,1235,-1,-1,1215,-1,-1,5292
2123,-1,3132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,3792,3892,-1,-1,1006,-1,-1,992,-1,-1,4788
2897,-1,3932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,4345,4454,-1,-1,1880,-1,-1,1863,-1,-1,4671
2610,-1,3563,-1,-1,-1,-1,-1,-1,264,-1,-1,-1,-1,-1,-1,87,4036,4125,-1,-1,304,-1,-1,1123,-1,-1,4457
2749,-1,3554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,4249,4352,-1,-1,1377,-1,-1,1363,-1,-1,4671
2641,-1,3628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,4486,4584,-1,-1,1309,-1,-1,1295,-1,-1,5546
2441,-1,3421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,3760,3856,-1,-1,1352,-1,-1,-1,-1,1331,4247
2555,-1,3663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,4340,4603,-1,-1,1592,-1,-1,-1,-1,1571,4926
-1,-1,685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4507,4609,-1,1319,-1,127,440,-1,1277,-1,5450
-1,-1,3512,1131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3828,3943,-1,1154,-1,139,-1,-1,-1,-1,4722
2674,-1,4018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4561,4664,-1,-1,1238,-1,-1,1208,-1,-1,5462
2273,-1,3221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,3831,3940,-1,-1,1200,-1,-1,1179,-1,-1,4781
4151,-1,5081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,5420,5510,-1,-1,1924,-1,-1,-1,-1,1915,5993
2269,-1,3466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,4229,4327,-1,-1,1192,-1,-1,-1,-1,1179,4879
2378,-1,3766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,4142,4240,-1,-1,1023,-1,-1,1000,-1,-1,4653
2820,-1,3882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,4294,4397,-1,-1,1130,-1,-1,1114,-1,-1,5002
2768,-1,3653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,4036,4131,-1,-1,1305,-1,-1,1273,-1,-1,4821
2501,-1,3313,-1,-1,-1,-1,-1,-1,276,-1,-1,-1,-1,-1,-1,107,4592,4697,-1,-1,319,-1,-1,-1,-1,999,5029
2570,-1,4131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,4703,4799,-1,-1,1429,-1,-1,-1,-1,1405,5253
2696,-1,3779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,4493,4623,-1,-1,1466,-1,-1,-1,-1,1453,6002
2625,-1,3768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,4630,4779,-1,-1,1264,-1,-1,-1,-1,1244,5165
2071,-1,3374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,4221,4316,-1,-1,1209,-1,-1,-1,-1,1194,4745
-1,1462,3248,-1,-1,-1,-1,-1,-1,-1,-1,1483,-1,-1,-1,-1,-1,3813,3970,-1,-1,-1,-1,2990,-1,-1,-1,4952
-1,-1,3157,-1,2990,-1,-1,1126,-1,-1,-1,-1,-1,1141,-1,-1,-1,3716,3826,-1,-1,-1,-1,-1,-1,-1,-1,4004
2401,-1,3420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,5251,5359,-1,-1,1204,-1,-1,1193,-1,-1,5740
-1,-1,3518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4213,4311,-1,1370,-1,851,-1,-1,1357,-1,4603
2404,-1,3848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4503,4589,-1,-1,1243,-1,-1,1237,-1,-1,5804
2681,-1,3739,-1,-1,-1,-1,-1,-1,242,-1,-1,-1,-1,-1,-1,80,4152,4253,-1,-1,272,-1,-1,945,-1,-1,4401
2177,-1,3057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,3461,3552,-1,-1,1143,-1,-1,-1,-1,1129,4513
-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1371
-1,-1,-1,-1,-1,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,838
-1,-1,4558,-1,-1,-1,-1,-1,1921,-1,-1,-1,-1,-1,-1,-1,98,4922,5002,1940,-1,-1,-1,-1,-1,-1,-1,5988
4235,-1,5407,-1,-1,-1,-1,-1,-1,2800,-1,-1,-1,-1,-1,-1,99,5755,5857,-1,-1,2838,-1,-1,-1,-1,-1,6706
2208,-1,3253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,3567,3668,-1,-1,1083,-1,-1,1058,-1,-1,4552
2207,-1,3299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,3676,3778,-1,-1,1150,-1,-1,1126,-1,-1,3865
-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1028
-1,-1,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,766
-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,988
2275,-1,3394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,3854,3945,-1,-1,1179,-1,-1,1159,-1,-1,4986
-1,-1,4449,-1,-1,-1,-1,-1,1189,-1,-1,-1,-1,-1,-1,-1,103,4863,5020,1176,-1,-1,-1,-1,-1,-1,-1,5507
2778,-1,3794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,4116,4225,-1,-1,1494,-1,-1,1475,-1,-1,5176
2051,-1,2967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,3580,3666,-1,-1,1160,-1,-1,-1,-1,1137,5177
2320,-1,3725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,4179,4272,-1,-1,1326,-1,-1,-1,-1,1281,4942
2766,-1,3574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,3963,4067,-1,-1,1209,-1,-1,-1,-1,1239,4636
1992,-1,2974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,3371,3468,-1,-1,1074,-1,-1,-1,-1,1061,4432
2203,-1,3158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,4087,4202,-1,-1,1061,-1,-1,1047,-1,-1,5116
-1,1290,3331,-1,-1,-1,-1,-1,-1,-1,-1,283,-1,-1,243,-1,-1,3916,4016,-1,-1,-1,-1,3077,-1,-1,-1,4639
