,index,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service,->_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadText_text-service->UploadText_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->StoreReview_review-storage-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service->UploadUniqueId_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadMovieId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUniqueId_unique-id-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadMovieReview_movie-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadUserWithUsername_user-service->UploadUserId_compose-review-service->UploadUserReview_user-review-service,->/wrk2-api/review/compose_nginx->/wrk2-api/review/compose_nginx->ComposeReview_nginx->UploadMovieId_movie-id-service->UploadRating_rating-service->UploadRating_compose-review-service->UploadUserReview_user-review-service,27,label
382,69,2563,-1,3564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,3957,4066,-1,-1,1008,-1,-1,993,-1,-1,5060,1
383,935,2357,-1,3518,-1,-1,-1,-1,-1,-1,239,-1,-1,-1,-1,-1,-1,96,3931,4044,-1,-1,266,-1,-1,1102,-1,-1,4175,1
384,741,-1,-1,3584,-1,3405,-1,-1,-1,-1,-1,1158,-1,-1,1172,-1,-1,-1,4214,4305,-1,-1,-1,-1,-1,-1,-1,-1,4351,1
385,428,-1,-1,3136,-1,-1,-1,-1,-1,1036,-1,-1,-1,-1,-1,-1,-1,113,3506,3613,1022,-1,-1,-1,-1,-1,-1,-1,4158,1
386,103,-1,-1,3769,-1,-1,-1,-1,-1,1286,-1,-1,-1,1264,-1,-1,-1,121,4550,4651,-1,-1,-1,-1,-1,-1,-1,-1,4808,1
387,770,-1,-1,3294,-1,-1,-1,-1,-1,1039,-1,-1,-1,-1,-1,-1,-1,97,4228,4305,1024,-1,-1,-1,-1,-1,-1,-1,5111,1
388,293,-1,-1,2912,-1,-1,-1,-1,-1,1060,-1,-1,-1,1047,-1,-1,-1,76,3253,3383,-1,-1,-1,-1,-1,-1,-1,-1,4019,1
389,481,2303,-1,3760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,4957,5055,-1,-1,1230,-1,-1,-1,-1,1212,5369,1
390,375,2141,-1,3308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,3816,3904,-1,-1,1101,-1,-1,1081,-1,-1,4227,1
391,73,8428,-1,8309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7197,8795,2264,-1,-1,1142,-1,-1,-1,-1,-1,-1,0
392,38,1157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1145,4224,3349,-1,-1,5301,-1,-1,4899,-1,-1,-1,0
393,74,2554,-1,3543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,3943,4049,-1,-1,1245,-1,-1,-1,-1,1231,4980,1
394,218,2268,-1,3136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,3679,3765,-1,-1,1049,-1,-1,-1,-1,1030,4371,1
395,44,-1,-1,4826,-1,-1,-1,-1,-1,-1,306,-1,-1,-1,-1,-1,-1,5617,4162,350,-1,-1,-1,-1,-1,-1,-1,4753,969,0
396,625,2264,-1,3156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,3512,3603,-1,-1,1275,-1,-1,1307,-1,-1,4747,1
397,265,2447,-1,3295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,3722,3831,-1,-1,1069,-1,-1,1057,-1,-1,4421,1
398,805,2487,-1,3443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,3849,3940,-1,-1,1101,-1,-1,1078,-1,-1,3978,1
399,110,3104,-1,3964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,4745,4845,-1,-1,1579,-1,-1,-1,-1,1553,5389,1
400,789,2784,-1,3614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,3990,4076,-1,-1,1823,-1,-1,1880,-1,-1,4379,1
401,40,-1,-1,2568,-1,-1,-1,-1,-1,-1,-1,-1,1049,-1,-1,-1,1041,-1,3388,3470,-1,-1,-1,-1,2340,-1,-1,-1,3669,1
402,276,2975,-1,4052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4437,4535,-1,-1,1887,-1,-1,-1,-1,1863,5067,1
403,718,2237,-1,3130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,3471,3576,-1,-1,1093,-1,-1,1080,-1,-1,4113,1
404,339,2389,-1,3456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,3820,3912,-1,-1,1126,-1,-1,-1,-1,1115,4254,1
405,720,2663,-1,4035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4431,4533,-1,-1,1375,-1,-1,1352,-1,-1,5108,1
406,446,2709,-1,3718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4079,4176,-1,-1,1328,-1,-1,1307,-1,-1,4739,1
407,185,2142,-1,2982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,4009,4114,-1,-1,1108,-1,-1,-1,-1,1085,4456,1
408,286,3182,-1,4608,-1,-1,-1,-1,-1,-1,313,-1,-1,-1,-1,-1,-1,97,5200,5292,-1,-1,345,-1,-1,1396,-1,-1,6042,1
409,698,2315,-1,3303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,4975,5075,-1,-1,1307,-1,-1,1280,-1,-1,5972,1
410,704,-1,-1,6360,-1,-1,-1,-1,-1,1146,-1,-1,-1,-1,-1,-1,-1,90,6740,6849,1133,-1,-1,-1,-1,-1,-1,-1,7252,1
411,851,-1,-1,3101,-1,2916,-1,238,-1,-1,-1,1204,-1,-1,265,-1,-1,-1,3802,3897,-1,-1,-1,-1,-1,-1,-1,-1,4903,1
412,42,-1,-1,3658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1263,-1,4070,-1,-1,1239,-1,-1,4181,-1,-1,2355,0
413,61,2147,-1,3022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,3444,3531,-1,-1,1148,-1,-1,-1,-1,1174,4495,1
414,8,-1,-1,101,3481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1314,-1,4651,-1,4359,-1,-1,-1,-1,4262,0
415,535,2404,-1,3848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4503,4589,-1,-1,1243,-1,-1,1237,-1,-1,5804,1
416,51,3816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3517,1040,104,-1,-1,3623,-1,-1,-1,-1,-1,2010,0
417,802,2607,-1,3403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,3893,3990,-1,-1,1318,-1,-1,-1,-1,1292,4569,1
418,546,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,988,1
419,387,2495,-1,3375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135,3770,3879,-1,-1,1248,-1,-1,-1,-1,1226,4233,1
420,767,-1,-1,-1,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,662,1
421,966,2404,-1,3454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,4275,4365,-1,-1,1174,-1,-1,1162,-1,-1,4516,1
422,886,2526,-1,3388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,4166,4269,-1,-1,1120,-1,-1,1100,-1,-1,4802,1
423,882,2745,-1,3549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,4094,4196,-1,-1,1474,-1,-1,-1,-1,1447,5038,1
424,480,3092,-1,3907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,4320,4433,-1,-1,1908,-1,-1,1960,-1,-1,4945,1
425,307,2450,-1,3205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3689,3856,-1,-1,1159,-1,-1,-1,-1,1146,4512,1
426,17,5329,-1,4840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3348,109,-1,-1,1484,-1,-1,-1,-1,-1,1464,0
427,134,2140,-1,3006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,3417,3546,-1,-1,1013,-1,-1,-1,-1,1004,4169,1
428,33,-1,1252,2700,-1,-1,-1,-1,-1,-1,-1,-1,1269,-1,-1,-1,-1,-1,3576,3676,-1,-1,-1,-1,2466,-1,-1,-1,5002,1
429,667,2869,-1,3691,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,-1,-1,-1,94,4011,4116,-1,-1,289,-1,-1,1181,-1,-1,5067,1
430,916,2725,-1,3620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,4594,4693,-1,-1,1761,-1,-1,-1,-1,1746,5576,1
431,491,2480,-1,3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,105,4249,4352,-1,-1,982,-1,-1,965,-1,-1,4828,1
432,57,2443,-1,3497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3904,4014,-1,-1,1422,-1,-1,-1,-1,1388,4371,1
433,426,-1,-1,3322,-1,-1,-1,-1,-1,1159,-1,-1,-1,-1,-1,-1,-1,185,4201,4288,1147,-1,-1,-1,-1,-1,-1,-1,4481,1
434,538,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1371,1
435,358,2097,-1,3284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89,4182,4273,-1,-1,1307,-1,-1,-1,-1,1288,5110,1
436,525,2768,-1,3653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,4036,4131,-1,-1,1305,-1,-1,1273,-1,-1,4821,1
437,45,-1,-1,3560,-1,-1,-1,-1,-1,-1,-1,-1,1748,-1,-1,-1,1887,-1,4158,4256,-1,-1,-1,-1,3343,-1,-1,-1,4485,1
438,744,-1,-1,2601,-1,-1,-1,-1,-1,-1,-1,-1,1134,-1,-1,-1,1119,-1,3384,3514,-1,-1,-1,-1,2314,-1,-1,-1,4018,1
439,904,2668,-1,3619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,4379,4483,-1,-1,1600,-1,-1,-1,-1,1576,5003,1
440,452,-1,-1,2968,1049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3977,4069,-1,1061,-1,105,-1,-1,-1,-1,4385,1
441,443,-1,-1,500,937,321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3958,4073,-1,956,-1,111,-1,-1,-1,-1,4716,1
442,68,2309,-1,3544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,4231,4847,-1,-1,1006,-1,-1,-1,-1,991,5719,1
443,318,2306,-1,3272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,3990,4139,-1,-1,1159,-1,-1,-1,-1,1135,4358,1
444,291,-1,-1,2850,-1,-1,-1,-1,-1,-1,-1,-1,1203,-1,-1,-1,1190,-1,3587,3685,-1,-1,-1,-1,2619,-1,-1,-1,4398,1
445,46,2363,-1,3340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,4215,4323,-1,-1,1193,-1,-1,1163,-1,-1,4754,1
446,482,2824,-1,3872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,4289,4387,-1,-1,1651,-1,-1,-1,-1,1644,4946,1
447,277,-1,-1,599,-1,2151,-1,-1,-1,-1,-1,1095,-1,-1,1111,-1,-1,-1,4215,4327,-1,-1,-1,-1,330,-1,-1,-1,5265,1
448,13,3901,-1,2482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1161,-1,-1,-1,99,-1,-1,-1,-1,3431,1173,0
449,297,2563,-1,3686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,4155,4238,-1,-1,1295,-1,-1,1284,-1,-1,5369,1
450,224,2440,-1,3455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4397,4501,-1,-1,1144,-1,-1,-1,-1,1122,5121,1
451,709,-1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,847,1
452,496,-1,-1,2705,-1,-1,-1,-1,-1,-1,-1,-1,1198,-1,-1,-1,1179,-1,3462,3563,-1,-1,-1,-1,2411,-1,-1,-1,3832,1
453,635,2951,-1,4211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,4651,4756,-1,-1,1511,-1,-1,-1,-1,1490,5773,1
454,280,3139,-1,4101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4897,4985,-1,-1,1786,-1,-1,-1,-1,1760,5556,1
455,364,-1,-1,2536,-1,-1,-1,-1,-1,-1,-1,-1,1086,-1,-1,-1,1057,-1,4346,4444,-1,-1,-1,-1,2273,-1,-1,-1,4749,1
456,67,2349,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1037,1056,-1,-1,-1,-1,-1,-1,4446,-1,-1,3426,0
457,719,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1272,1
458,366,2749,-1,3574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,4302,4413,-1,-1,1389,-1,-1,-1,-1,1374,4995,1
459,594,-1,-1,-1,-1,-1,132751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133707,1
460,0,2536,-1,3527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,3924,4038,-1,-1,1081,-1,-1,-1,-1,1065,4459,1
461,567,-1,-1,3291,-1,-1,-1,-1,-1,1187,-1,-1,-1,1172,-1,-1,-1,85,4037,4129,-1,-1,-1,-1,-1,-1,-1,-1,5119,1
462,464,2583,-1,3517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,4317,4420,-1,-1,1201,-1,-1,1179,-1,-1,4730,1
463,908,2467,-1,3386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,4035,4119,-1,-1,1256,-1,-1,-1,-1,1230,4485,1
464,860,-1,-1,734,-1,-1,-1,-1,-1,-1,-1,-1,1303,-1,-1,-1,1273,-1,4475,4641,-1,-1,-1,94,2378,-1,-1,-1,4844,1
465,323,2422,-1,3314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,3703,3796,-1,-1,1391,-1,-1,-1,-1,1373,4427,1
466,66,2538,-1,3940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81,4350,4432,-1,-1,1526,-1,-1,1502,-1,-1,4817,1
467,697,2609,-1,3575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,4090,4189,-1,-1,1114,-1,-1,1061,-1,-1,4347,1
468,31,-1,-1,2733,-1,-1,-1,-1,-1,-1,-1,-1,1238,-1,-1,-1,1218,-1,3867,4013,-1,-1,-1,-1,2342,-1,-1,-1,4360,1
469,355,2441,-1,3547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,3973,4072,-1,-1,1136,-1,-1,1116,-1,-1,4481,1
470,474,3252,-1,4218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,4572,4651,-1,-1,1198,-1,-1,-1,-1,1144,4950,1
471,686,2313,-1,603,-1,433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,4578,4660,-1,-1,1258,-1,-1,1240,-1,-1,5208,1
472,936,2419,-1,3369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,3793,3902,-1,-1,1168,-1,-1,1150,-1,-1,4730,1
473,294,-1,1136,720,-1,-1,-1,-1,-1,-1,-1,-1,1150,-1,-1,-1,-1,-1,4529,4618,-1,-1,-1,121,2994,-1,-1,-1,4934,1
474,968,2356,-1,3254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,4166,4266,-1,-1,1227,-1,-1,-1,-1,1205,4696,1
475,894,-1,-1,834,-1,3635,-1,-1,-1,-1,-1,1358,-1,-1,1373,-1,-1,-1,5219,5335,-1,-1,-1,95,-1,-1,-1,-1,5679,1
476,245,-1,-1,3238,-1,-1,-1,-1,-1,1273,-1,-1,-1,1259,-1,-1,-1,103,3565,3656,-1,-1,-1,-1,-1,-1,-1,-1,4512,1
477,415,2482,-1,3429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,3744,3837,-1,-1,1186,-1,-1,1161,-1,-1,3985,1
478,257,2625,-1,3619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,3940,4053,-1,-1,1241,-1,-1,-1,-1,1226,4612,1
479,161,3235,-1,4298,-1,-1,-1,-1,-1,-1,317,-1,-1,-1,-1,-1,-1,107,5000,5097,-1,-1,375,-1,-1,1126,-1,-1,5712,1
480,920,2556,-1,3574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,4431,4542,-1,-1,1541,-1,-1,1510,-1,-1,5565,1
481,5,-1,-1,1304,-1,6175,-1,-1,5504,-1,-1,-1,-1,-1,5400,-1,-1,-1,-1,4763,-1,-1,-1,-1,-1,-1,-1,-1,1282,0
482,411,-1,-1,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416,1
483,872,1985,-1,2813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,3462,3579,-1,-1,1031,-1,-1,1014,-1,-1,3889,1
484,897,2109,-1,2886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,3258,3372,-1,-1,1149,-1,-1,-1,-1,1124,4448,1
485,992,2307,-1,3241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,3689,3785,-1,-1,1199,-1,-1,1176,-1,-1,3996,1
486,27,1328,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4100,2796,-1,-1,3632,-1,-1,-1,-1,-1,4552,0
487,769,2443,-1,3484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,3866,4066,-1,-1,1326,-1,-1,-1,-1,1310,4772,1
488,671,-1,-1,3235,-1,2301,-1,-1,-1,-1,-1,1126,-1,-1,1142,-1,-1,-1,5219,5308,-1,-1,-1,-1,-1,-1,-1,-1,5556,1
489,247,2010,-1,2854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,3187,3279,-1,-1,1064,-1,-1,-1,-1,1042,3987,1
490,79,-1,-1,-1,-1,-1,838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,0
491,647,2338,-1,3304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,4310,4396,-1,-1,1199,-1,-1,-1,-1,1184,5014,1
492,239,2253,-1,3154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,3753,3835,-1,-1,1243,-1,-1,1218,-1,-1,4314,1
493,220,2217,-1,3176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,3597,3715,-1,-1,1206,-1,-1,1192,-1,-1,4841,1
494,996,2710,-1,3772,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,4133,4831,-1,-1,1282,-1,-1,-1,-1,1259,5039,1
495,92,-1,-1,3402,-1,-1,-1,-1,-1,1103,-1,-1,-1,-1,-1,-1,-1,94,3804,3911,1070,-1,-1,-1,-1,-1,-1,-1,4502,1
496,381,2471,-1,3433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,3722,3809,-1,-1,1155,-1,-1,-1,-1,1144,4171,1
497,114,2435,-1,3535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,3920,4006,-1,-1,1132,-1,-1,-1,-1,1106,4130,1
498,973,-1,-1,807,-1,2601,-1,-1,1384,-1,-1,-1,-1,-1,1410,-1,-1,-1,4698,4802,-1,-1,-1,110,-1,-1,-1,-1,5900,1
499,641,2298,-1,3305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,3716,3817,-1,-1,1201,-1,-1,1181,-1,-1,4397,1
500,254,2475,-1,3645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,4119,4198,-1,-1,1421,-1,-1,-1,-1,1398,4893,1
501,429,3221,-1,4248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,4640,4737,-1,-1,1589,-1,-1,1576,-1,-1,5515,1
502,76,-1,-1,4937,-1,4763,-1,-1,1282,-1,-1,-1,-1,-1,1304,-1,-1,-1,5400,5504,-1,-1,-1,-1,-1,-1,-1,-1,6175,1
503,178,2168,-1,3212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,4406,4504,-1,-1,1057,-1,-1,1109,-1,-1,4796,1
504,80,-1,-1,3856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3760,-1,1331,-1,-1,111,-1,-1,-1,-1,1352,2441,0
505,521,4151,-1,5081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,5420,5510,-1,-1,1924,-1,-1,-1,-1,1915,5993,1
506,677,202,-1,3668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,4190,4280,-1,-1,1125,-1,-1,1111,-1,-1,4825,1
507,389,3004,-1,3943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,4352,4446,-1,-1,1215,-1,-1,1201,-1,-1,5436,1
508,132,2466,-1,3415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,3810,3900,-1,-1,1050,-1,-1,-1,-1,1025,4529,1
509,683,2307,-1,3314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,3720,3804,-1,-1,1199,-1,-1,1177,-1,-1,4354,1
510,36,-1,-1,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1231,1210,5455,4532,-1,-1,-1,-1,-1,-1,-1,4612,0
511,58,2426,-1,3278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,3708,3825,-1,-1,1094,-1,-1,1068,-1,-1,4082,1
512,289,-1,-1,717,-1,-1,-1,-1,-1,-1,-1,-1,1256,-1,-1,-1,1172,-1,4189,4381,-1,-1,-1,111,2213,-1,-1,-1,5000,1
513,246,2277,-1,3294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,3765,3854,-1,-1,1262,-1,-1,1232,-1,-1,4395,1
514,89,2498,-1,3356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,3708,3804,-1,-1,1297,-1,-1,-1,-1,1274,4314,1
515,192,2967,-1,4230,-1,-1,-1,-1,-1,-1,226,-1,-1,-1,-1,-1,-1,137,5150,5253,-1,-1,293,-1,-1,1464,-1,-1,5738,1
516,43,2497,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3515,4596,-1,-1,-1,-1,-1,-1,-1,3970,95,0
